,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched),QueueingDelay(noSched)
485,24,3,78,9.560823440551758,2.010822296142578
486,24,3,78,9.512186050415039,2.0389556884765625
487,24,3,78,9.568929672241211,2.0329952239990234
488,24,3,78,9.626150131225586,2.0570755004882812
489,24,3,78,9.584903717041016,2.020120620727539
490,24,3,78,9.572982788085938,2.0439624786376953
491,24,3,78,9.592294692993164,2.0329952239990234
492,24,3,78,9.538888931274414,2.0627975463867188
493,24,3,78,9.580135345458984,2.045154571533203
494,24,3,78,9.589910507202148,2.0751953125
495,24,3,78,9.612083435058594,2.0389556884765625
496,24,3,78,9.557962417602539,2.084970474243164
497,24,3,78,9.589910507202148,2.054929733276367
498,24,3,78,9.535789489746094,2.0830631256103516
499,24,3,78,9.550094604492188,2.0029544830322266
500,24,3,78,9.559869766235352,2.0940303802490234
501,24,3,78,9.54890251159668,1.9998550415039062
502,24,3,78,9.553909301757812,2.095937728881836
503,24,3,78,9.573936462402344,2.022981643676758
504,24,3,78,9.600162506103516,2.043008804321289
505,24,3,78,9.578943252563477,2.0339488983154297
506,24,3,78,9.510993957519531,2.061128616333008
507,24,3,78,9.599685668945312,2.043008804321289
508,24,3,78,9.54127311706543,2.073049545288086
509,24,3,78,9.459733963012695,1.9919872283935547
510,24,3,78,9.554862976074219,2.0868778228759766
511,24,3,78,9.612798690795898,2.053976058959961
512,24,3,78,9.511232376098633,2.0380020141601562
513,24,3,78,9.619951248168945,2.0759105682373047
514,24,3,78,9.599685668945312,2.053976058959961
515,24,3,78,9.619951248168945,2.0599365234375
516,24,3,78,9.593009948730469,2.0439624786376953
517,24,3,78,9.614229202270508,2.074003219604492
518,24,3,78,9.454011917114258,1.992940902709961
519,24,3,78,9.585857391357422,2.079010009765625
520,24,3,78,9.456157684326172,2.0041465759277344
521,24,3,78,9.504079818725586,2.0329952239990234
522,24,3,78,9.490251541137695,2.022981643676758
523,24,3,78,9.530782699584961,2.0499229431152344
524,24,3,78,9.510993957519531,2.0258426666259766
525,24,3,78,9.573221206665039,2.048015594482422
526,24,3,78,9.540796279907227,2.03704833984375
527,24,3,78,9.619951248168945,2.0711421966552734
528,24,3,78,9.602069854736328,2.0530223846435547
529,24,3,78,9.608268737792969,2.0780563354492188
530,24,3,78,9.457826614379883,1.9989013671875
531,24,3,78,9.619951248168945,2.093076705932617
532,24,3,78,9.460926055908203,2.0170211791992188
533,24,3,78,9.518146514892578,2.043008804321289
534,24,3,78,9.520292282104492,2.0329952239990234
535,24,3,78,9.594917297363281,2.053976058959961
536,24,3,78,9.511947631835938,2.0470619201660156
537,24,3,78,9.59014892578125,2.071857452392578
538,24,3,78,9.49406623840332,2.0329952239990234
539,24,3,78,9.601831436157227,2.0668506622314453
540,24,3,78,9.60230827331543,2.0530223846435547
541,24,3,78,9.635210037231445,2.0780563354492188
542,24,3,78,9.446859359741211,1.9979476928710938
543,24,3,78,9.606361389160156,2.0949840545654297
544,24,3,78,9.51385498046875,2.0160675048828125
545,24,3,78,9.498834609985352,2.0411014556884766
546,24,3,78,9.480953216552734,2.003908157348633
547,24,3,78,9.652137756347656,2.096891403198242
548,24,3,78,9.489774703979492,2.0220279693603516
549,24,3,78,9.55820083618164,2.043008804321289
550,24,3,78,9.509086608886719,2.039194107055664
551,24,3,78,9.602069854736328,2.0589828491210938
552,24,3,78,9.57798957824707,2.043008804321289
553,24,3,78,9.549140930175781,2.076864242553711
554,24,3,78,9.462833404541016,1.9938945770263672
555,24,3,78,9.659767150878906,2.0859241485595703
