,MCS,TBS,SegmentsNumber,PacketSize
28810,25,24,3,128
28811,25,24,3,128
28812,25,24,3,128
28813,25,24,3,128
28814,25,24,3,128
28815,25,24,3,128
28816,25,24,3,128
28817,25,24,3,128
28818,25,24,3,128
28819,25,24,3,128
28820,25,24,3,128
28821,25,24,3,128
28822,25,24,3,128
28823,25,24,3,128
28824,25,24,3,128
28825,25,24,3,128
28826,25,24,3,128
28827,25,24,3,128
28828,25,24,3,128
28829,25,24,3,128
28830,25,24,3,128
28831,25,24,3,128
28832,25,24,3,128
28833,25,24,3,128
28834,25,24,3,128
28835,25,24,3,128
28836,25,24,3,128
28837,25,24,3,128
28838,25,24,3,128
28839,25,24,3,128
28840,25,24,3,128
28841,25,24,3,128
28842,25,24,3,128
28843,25,24,3,128
28844,25,24,3,128
28845,25,24,3,128
28846,25,24,3,128
28847,25,24,3,128
28848,25,24,3,128
28849,25,24,3,128
28850,25,24,3,128
28851,25,24,3,128
28852,25,24,3,128
28853,25,24,3,128
28854,25,24,3,128
28855,25,24,3,128
28856,25,24,3,128
28857,25,24,3,128
28858,25,24,3,128
28859,25,24,3,128
28860,25,24,3,128
28861,25,24,3,128
28862,25,24,3,128
28863,25,24,3,128
28864,25,24,3,128
28865,25,24,3,128
28866,25,24,3,128
28867,25,24,3,128
28868,25,24,3,128
28869,25,24,3,128
28870,25,24,3,128
28871,25,24,3,128
28872,25,24,3,128
28873,25,24,3,128
28874,25,24,3,128
28875,25,24,3,128
28876,25,24,3,128
28877,25,24,3,128
28878,25,24,3,128
28879,25,24,3,128
28880,25,24,3,128
28881,25,24,3,128
28882,25,24,3,128
28883,25,24,3,128
28884,25,24,3,128
28885,25,24,3,128
28886,25,24,3,128
28887,25,24,3,128
28888,25,24,3,128
28889,25,24,3,128
28890,25,24,3,128
28891,25,24,3,128
28892,25,24,3,128
28893,25,24,3,128
28894,25,24,3,128
28895,25,24,3,128
28896,25,24,3,128
28897,25,24,3,128
28898,25,24,3,128
28899,25,24,3,128
28900,25,24,3,128
28901,25,24,3,128
28902,25,24,3,128
28903,25,24,3,128
28904,25,24,3,128
28905,25,24,3,128
28906,25,24,3,128
28907,25,24,3,128
28908,25,24,3,128
28909,25,24,3,128
28910,25,24,3,128
28911,25,24,3,128
28912,25,24,3,128
28913,25,24,3,128
28914,25,24,3,128
28915,25,24,3,128
28916,25,24,3,128
28917,25,24,3,128
28918,25,24,3,128
28919,25,24,3,128
28920,25,24,3,128
28921,25,24,3,128
28922,25,24,3,128
28923,25,24,3,128
28924,25,24,3,128
28925,25,24,3,128
28926,25,24,3,128
28927,25,24,3,128
28928,25,24,3,128
28929,25,24,3,128
28930,25,24,3,128
28931,25,24,3,128
28932,25,24,3,128
28933,25,24,3,128
28934,25,24,3,128
28935,25,24,3,128
28936,25,24,3,128
28937,25,24,3,128
28938,25,24,3,128
28939,25,24,3,128
28940,25,24,3,128
28941,25,24,3,128
28942,25,24,3,128
28943,25,24,3,128
28944,25,24,3,128
28945,25,24,3,128
28946,25,24,3,128
28947,25,24,3,128
28948,25,24,3,128
28949,25,24,3,128
28950,25,24,3,128
28951,25,24,3,128
28952,25,24,3,128
28953,25,24,3,128
28954,25,24,3,128
28955,25,19,3,128
28956,25,24,3,128
28957,25,24,3,128
28958,25,24,3,128
28959,25,24,3,128
28960,25,24,3,128
28961,25,24,3,128
28962,25,24,3,128
28963,25,24,3,128
28964,25,24,3,128
28965,25,24,3,128
28966,25,24,3,128
28967,25,24,3,128
28968,25,24,3,128
28969,25,24,3,128
28970,25,24,3,128
28971,25,24,3,128
28972,25,24,3,128
28973,25,24,3,128
28974,25,24,3,128
28975,25,24,3,128
28976,25,24,3,128
28977,25,24,3,128
28978,25,24,3,128
28979,25,24,3,128
28980,25,24,3,128
28981,25,24,3,128
28982,25,24,3,128
28983,25,24,3,128
28984,25,24,3,128
28985,25,24,3,128
28986,25,24,3,128
28987,25,24,3,128
28988,25,24,3,128
28989,25,24,3,128
28990,25,24,3,128
28991,25,24,3,128
28992,25,24,3,128
28993,25,24,3,128
28994,25,24,3,128
28995,25,24,3,128
28996,25,24,3,128
28997,25,24,3,128
28998,25,24,3,128
28999,25,24,3,128
29000,25,24,3,128
29001,25,24,3,128
29002,25,24,3,128
29003,25,24,3,128
29004,25,24,3,128
29005,25,24,3,128
29006,25,24,3,128
29007,25,24,3,128
29008,25,24,3,128
29009,25,24,3,128
29010,25,24,3,128
29011,25,24,3,128
29012,25,24,3,128
29013,25,24,3,128
29014,25,24,3,128
29015,25,24,3,128
29016,25,24,3,128
29017,25,24,3,128
29018,25,24,3,128
29019,25,24,3,128
29020,25,24,3,128
29021,25,24,3,128
29022,25,24,3,128
29023,25,24,3,128
29024,25,24,3,128
29025,25,24,3,128
29026,25,24,3,128
29027,25,24,3,128
29028,25,24,3,128
29029,25,24,3,128
29030,25,24,3,128
29031,25,24,3,128
29032,25,24,3,128
29033,25,24,3,128
29034,25,24,3,128
29035,25,24,3,128
29036,25,24,3,128
29037,25,24,3,128
29038,25,24,3,128
29039,25,24,3,128
29040,25,24,3,128
29041,25,24,3,128
29042,25,24,3,128
29043,25,24,3,128
29044,25,24,3,128
29045,25,24,3,128
29046,25,24,3,128
29047,25,24,3,128
29048,25,24,3,128
29049,25,24,3,128
29050,25,24,3,128
29051,25,24,3,128
29052,25,24,3,128
29053,25,24,3,128
29054,25,24,3,128
29055,25,24,3,128
29056,25,24,3,128
29057,25,24,3,128
29058,25,24,3,128
29059,25,24,3,128
29060,25,24,3,128
29061,25,24,3,128
29062,25,24,3,128
29063,25,24,3,128
29064,25,24,3,128
29065,25,24,3,128
29066,25,24,3,128
29067,25,24,3,128
29068,25,24,3,128
29069,25,24,3,128
29070,25,24,3,128
29071,25,24,3,128
29072,25,24,3,128
29073,25,24,3,128
29074,25,24,3,128
29075,25,24,3,128
29076,25,24,3,128
29077,25,24,3,128
29078,25,24,3,128
29079,25,24,3,128
29080,25,24,3,128
29081,25,24,3,128
29082,25,24,3,128
29083,25,24,3,128
29084,25,24,3,128
29085,25,24,3,128
29086,25,24,3,128
29087,25,24,3,128
29088,25,24,3,128
29089,25,24,3,128
29090,25,24,3,128
29091,25,24,3,128
29092,25,24,3,128
29093,25,24,3,128
29094,25,24,3,128
29095,25,24,3,128
29096,25,24,3,128
29097,25,24,3,128
29098,25,24,3,128
29099,25,24,3,128
29100,25,24,3,128
29101,25,24,3,128
29102,25,24,3,128
29103,25,24,3,128
29104,25,24,3,128
29105,25,24,3,128
29106,25,24,3,128
29107,25,24,3,128
29108,25,24,3,128
29109,25,24,3,128
29110,25,24,3,128
29111,25,24,3,128
29112,25,24,3,128
29113,25,24,3,128
29114,25,24,3,128
29115,25,24,3,128
29116,25,24,3,128
29117,25,24,3,128
29118,25,24,3,128
29119,25,24,3,128
29120,25,24,3,128
29121,25,24,3,128
29122,25,24,3,128
29123,25,24,3,128
29124,25,24,3,128
29125,25,24,3,128
29126,25,24,3,128
29127,25,24,3,128
29128,25,24,3,128
29129,25,24,3,128
29130,25,24,3,128
29131,25,24,3,128
29132,25,24,3,128
29133,25,24,3,128
29134,25,24,3,128
29135,25,24,3,128
29136,25,24,3,128
29137,25,24,3,128
29138,25,24,3,128
29139,25,24,3,128
29140,25,24,3,128
29141,25,24,3,128
29142,25,24,3,128
29143,25,24,3,128
29144,25,24,3,128
29145,25,24,3,128
29146,25,24,3,128
29147,25,24,3,128
29148,25,24,3,128
29149,25,24,3,128
29150,25,24,3,128
29151,25,24,3,128
29152,25,24,3,128
29153,25,24,3,128
29154,25,24,3,128
29155,25,24,3,128
29156,25,24,3,128
29157,25,24,3,128
29158,25,24,3,128
29159,25,24,3,128
29160,25,24,3,128
29161,25,24,3,128
29162,25,24,3,128
29163,25,24,3,128
29164,25,24,3,128
29165,25,24,3,128
29166,25,24,3,128
29167,25,24,3,128
29168,25,24,3,128
29169,25,24,3,128
29170,25,24,3,128
29171,25,24,3,128
29172,25,24,3,128
29173,25,24,3,128
29174,25,24,3,128
29175,25,24,3,128
29176,25,24,3,128
29177,25,24,3,128
29178,25,24,3,128
29179,25,24,3,128
29180,25,24,3,128
29181,25,24,3,128
29182,25,24,3,128
29183,25,24,3,128
29184,25,24,3,128
29185,25,24,3,128
29186,25,24,3,128
29187,25,24,3,128
29188,25,24,3,128
29189,25,24,3,128
29190,25,24,3,128
29191,25,24,3,128
29192,25,24,3,128
29193,25,24,3,128
29194,25,24,3,128
29195,25,24,3,128
29196,25,24,3,128
29197,25,24,3,128
29198,25,24,3,128
29199,25,24,3,128
29200,25,24,3,128
29201,25,24,3,128
29202,25,24,3,128
29203,25,24,3,128
29204,25,24,3,128
29205,25,24,3,128
29206,25,24,3,128
29207,25,24,3,128
29208,25,24,3,128
29209,25,24,3,128
29210,25,24,3,128
29211,25,24,3,128
29212,25,24,3,128
29213,25,24,3,128
29214,25,24,3,128
29215,25,24,3,128
29216,25,24,3,128
29217,25,24,3,128
29218,25,24,3,128
29219,25,24,3,128
29220,25,24,3,128
29221,25,24,3,128
29222,25,24,3,128
29223,25,24,3,128
29224,25,24,3,128
29225,25,24,3,128
29226,25,24,3,128
29227,25,24,3,128
29228,25,24,3,128
29229,25,24,3,128
29230,25,24,3,128
29231,25,24,3,128
29232,25,24,3,128
29233,25,24,3,128
29234,25,24,3,128
29235,25,24,3,128
29236,25,24,3,128
29237,25,24,3,128
29238,25,24,3,128
29239,25,24,3,128
29240,25,24,3,128
29241,25,24,3,128
29242,25,24,3,128
29243,25,24,3,128
29244,25,24,3,128
29245,25,24,3,128
29246,25,24,3,128
29247,25,24,3,128
29248,25,24,3,128
29249,25,24,3,128
29250,25,24,3,128
29251,25,24,3,128
29252,25,24,3,128
29253,25,24,3,128
29254,25,24,3,128
29255,25,24,3,128
29256,25,24,3,128
29257,25,24,3,128
29258,25,24,3,128
29259,25,24,3,128
29260,25,24,3,128
29261,25,24,3,128
29262,25,24,3,128
29263,25,24,3,128
29264,25,24,3,128
29265,25,24,3,128
29266,25,24,3,128
29267,25,24,3,128
29268,25,24,3,128
29269,25,24,3,128
29270,25,24,3,128
29271,25,24,3,128
29272,25,24,3,128
29273,25,24,3,128
29274,25,24,3,128
29275,25,24,3,128
29276,25,24,3,128
29277,25,24,3,128
29278,25,24,3,128
29279,25,24,3,128
29280,25,24,3,128
29281,25,24,3,128
29282,25,24,3,128
29283,25,24,3,128
29284,25,24,3,128
29285,25,24,3,128
29286,25,24,3,128
29287,25,24,3,128
29288,25,24,3,128
29289,25,24,3,128
29290,25,24,3,128
29291,25,24,3,128
29292,25,24,3,128
29293,25,24,3,128
29294,25,24,3,128
29295,25,24,3,128
29296,25,24,3,128
29297,25,24,3,128
29298,25,24,3,128
29299,25,24,3,128
29300,25,24,3,128
29301,25,24,3,128
29302,25,24,3,128
29303,25,24,3,128
29304,25,24,3,128
29305,25,24,3,128
29306,25,24,3,128
29307,25,24,3,128
29308,25,24,3,128
29309,25,24,3,128
29310,25,24,3,128
29311,25,24,3,128
29312,25,24,3,128
29313,25,24,3,128
29314,25,24,3,128
29315,25,24,3,128
29316,25,24,3,128
29317,25,24,3,128
29318,25,24,3,128
29319,25,24,3,128
29320,25,24,3,128
29321,25,24,3,128
29322,25,24,3,128
29323,25,24,3,128
29324,25,24,3,128
29325,25,24,3,128
29326,25,24,3,128
29327,25,24,3,128
29328,25,24,3,128
29329,25,24,3,128
29330,25,24,3,128
29331,25,24,3,128
29332,25,24,3,128
29333,25,24,3,128
29334,25,24,3,128
29335,25,24,3,128
29336,25,24,3,128
29337,25,24,3,128
29338,25,24,3,128
29339,25,24,3,128
29340,25,24,3,128
29341,25,24,3,128
29342,25,24,3,128
29343,25,24,3,128
29344,25,24,3,128
29345,25,24,3,128
29346,25,24,3,128
29347,25,24,3,128
29348,25,24,3,128
29349,25,24,3,128
29350,25,24,3,128
29351,25,24,3,128
29352,25,24,3,128
29353,25,24,3,128
29354,25,24,3,128
29355,25,24,3,128
29356,25,24,3,128
29357,25,24,3,128
29358,25,24,3,128
29359,25,24,3,128
29360,25,24,3,128
29361,25,24,3,128
29362,25,24,3,128
29363,25,24,3,128
29364,25,24,3,128
29365,25,24,3,128
29366,25,24,3,128
29367,25,24,3,128
29368,25,24,3,128
29369,25,24,3,128
29370,25,24,3,128
29371,25,24,3,128
29372,25,24,3,128
29373,25,24,3,128
29374,25,24,3,128
29375,25,24,3,128
29376,25,24,3,128
29377,25,24,3,128
29378,25,24,3,128
29379,25,24,3,128
29380,25,24,3,128
29381,25,24,3,128
29382,25,24,3,128
29383,25,24,3,128
29384,25,24,3,128
29385,25,24,3,128
29386,25,24,3,128
29387,25,24,3,128
29388,25,24,3,128
29389,25,24,3,128
29390,25,24,3,128
29391,25,24,3,128
29392,25,24,3,128
29393,25,24,3,128
29394,25,24,3,128
29395,25,24,3,128
29396,25,24,3,128
29397,25,24,3,128
29398,25,24,3,128
29399,25,24,3,128
29400,25,24,3,128
29401,25,24,3,128
29402,25,24,3,128
29403,25,24,3,128
29404,25,24,3,128
29405,25,24,3,128
29406,25,24,3,128
29407,25,24,3,128
29408,25,24,3,128
29409,25,24,3,128
29410,25,24,3,128
29411,25,24,3,128
29412,25,24,3,128
29413,25,24,3,128
29414,25,24,3,128
29415,25,24,3,128
29416,25,24,3,128
29417,25,24,3,128
29418,25,24,3,128
29419,25,24,3,128
29420,25,24,3,128
29421,25,24,3,128
29422,25,24,3,128
29423,25,24,3,128
29424,25,24,3,128
29425,25,24,3,128
29426,25,24,3,128
29427,25,24,3,128
29428,25,24,3,128
29429,25,24,3,128
29430,25,24,3,128
29431,25,24,3,128
29432,25,24,3,128
29433,25,24,3,128
29434,25,24,3,128
29435,25,24,3,128
29436,25,24,3,128
29437,25,24,3,128
29438,25,24,3,128
29439,25,24,3,128
29440,25,24,3,128
29441,25,24,3,128
29442,25,24,3,128
29443,25,24,3,128
29444,25,24,3,128
29445,25,24,3,128
29446,25,24,3,128
29447,25,24,3,128
29448,25,24,3,128
29449,25,24,3,128
29450,25,24,3,128
29451,25,24,3,128
29452,25,24,3,128
29453,25,24,3,128
29454,25,24,3,128
29455,25,24,3,128
29456,25,24,3,128
29457,25,24,3,128
29458,25,24,3,128
29459,25,24,3,128
29460,25,24,3,128
29461,25,24,3,128
29462,25,24,3,128
29463,25,24,3,128
29464,25,24,3,128
29465,25,24,3,128
29466,25,24,3,128
29467,25,24,3,128
29468,25,24,3,128
29469,25,24,3,128
29470,25,24,3,128
29471,25,24,3,128
29472,25,24,3,128
29473,25,24,3,128
29474,25,24,3,128
29475,25,24,3,128
29476,25,24,3,128
29477,25,24,3,128
29478,25,24,3,128
29479,25,24,3,128
29480,25,24,3,128
29481,25,24,3,128
29482,25,24,3,128
29483,25,24,3,128
29484,25,24,3,128
29485,25,24,3,128
29486,25,24,3,128
29487,25,24,3,128
29488,25,24,3,128
29489,25,24,3,128
29490,25,24,3,128
29491,25,24,3,128
29492,25,24,3,128
29493,25,24,3,128
29494,25,24,3,128
29495,25,24,3,128
29496,25,24,3,128
29497,25,24,3,128
29498,25,24,3,128
29499,25,24,3,128
29500,25,24,3,128
29501,25,24,3,128
29502,25,24,3,128
29503,25,24,3,128
29504,25,24,3,128
29505,25,24,3,128
29506,25,24,3,128
29507,25,24,3,128
29508,25,24,3,128
29509,25,24,3,128
29510,25,24,3,128
29511,25,24,3,128
29512,25,24,3,128
29513,25,24,3,128
29514,25,24,3,128
29515,25,24,3,128
29516,25,24,3,128
29517,25,24,3,128
29518,25,24,3,128
29519,25,24,3,128
29520,25,24,3,128
29521,25,24,3,128
29522,25,24,3,128
29523,25,24,3,128
29524,25,24,3,128
29525,25,24,3,128
29526,25,24,3,128
29527,25,24,3,128
29528,25,24,3,128
29529,25,24,3,128
29530,25,24,3,128
29531,25,24,3,128
29532,25,24,3,128
29533,25,24,3,128
29534,25,24,3,128
29535,25,24,3,128
29536,25,24,3,128
29537,25,24,3,128
29538,25,24,3,128
29539,25,24,3,128
29540,25,24,3,128
29541,25,24,3,128
29542,25,24,3,128
29543,25,24,3,128
29544,25,24,3,128
29545,25,24,3,128
29546,25,24,3,128
29547,25,24,3,128
29548,25,24,3,128
29549,25,24,3,128
29550,25,24,3,128
29551,25,24,3,128
29552,25,24,3,128
29553,25,24,3,128
29554,25,24,3,128
29555,25,24,3,128
29556,25,24,3,128
29557,25,24,3,128
29558,25,24,3,128
29559,25,24,3,128
29560,25,24,3,128
29561,25,24,3,128
29562,25,24,3,128
29563,25,24,3,128
29564,25,24,3,128
29565,25,24,3,128
29566,25,24,3,128
29567,25,24,3,128
29568,25,24,3,128
29569,25,24,3,128
29570,25,24,3,128
29571,25,24,3,128
29572,25,24,3,128
29573,25,24,3,128
29574,25,24,3,128
29575,25,24,3,128
29576,25,24,3,128
29577,25,24,3,128
29578,25,24,3,128
29579,25,24,3,128
29580,25,24,3,128
29581,25,24,3,128
29582,25,24,3,128
29583,25,24,3,128
29584,25,24,3,128
29585,25,24,3,128
29586,25,24,3,128
29587,25,24,3,128
29588,25,24,3,128
29589,25,24,3,128
29590,25,24,3,128
29591,25,24,3,128
29592,25,24,3,128
29593,25,24,3,128
29594,25,24,3,128
29595,25,24,3,128
29596,25,24,3,128
29597,25,24,3,128
29598,25,24,3,128
29599,25,24,3,128
29600,25,24,3,128
29601,25,24,3,128
29602,25,24,3,128
29603,25,24,3,128
29604,25,24,3,128
29605,25,24,3,128
29606,25,24,3,128
29607,25,24,3,128
29608,25,24,3,128
29609,25,24,3,128
29610,25,24,3,128
29611,25,24,3,128
29612,25,24,3,128
29613,25,24,3,128
29614,25,24,3,128
29615,25,24,3,128
29616,25,24,3,128
29617,25,24,3,128
29618,25,24,3,128
29619,25,24,3,128
29620,25,24,3,128
29621,25,24,3,128
29622,25,24,3,128
29623,25,24,3,128
29624,25,24,3,128
29625,25,24,3,128
29626,25,24,3,128
29627,25,24,3,128
29628,25,24,3,128
29629,25,24,3,128
29630,25,24,3,128
29631,25,24,3,128
29632,25,24,3,128
29633,25,24,3,128
29634,25,24,3,128
29635,25,24,3,128
29636,25,24,3,128
29637,25,24,3,128
29638,25,24,3,128
29639,25,24,3,128
29640,25,24,3,128
29641,25,24,3,128
29642,25,24,3,128
29643,25,24,3,128
29644,25,24,3,128
29645,25,24,3,128
29646,25,24,3,128
29647,25,24,3,128
29648,25,24,3,128
29649,25,24,3,128
29650,25,24,3,128
29651,25,24,3,128
29652,25,24,3,128
29653,25,24,3,128
29654,25,24,3,128
29655,25,24,3,128
29656,25,24,3,128
29657,25,24,3,128
29658,25,24,3,128
29659,25,24,3,128
29660,25,24,3,128
29661,25,24,3,128
29662,25,24,3,128
29663,25,24,3,128
29664,25,24,3,128
29665,25,24,3,128
29666,25,24,3,128
29667,25,24,3,128
29668,25,24,3,128
29669,25,24,3,128
29670,25,24,3,128
29671,25,24,3,128
29672,25,24,3,128
29673,25,24,3,128
29674,25,24,3,128
29675,25,24,3,128
29676,25,24,3,128
29677,25,24,3,128
29678,25,24,3,128
29679,25,24,3,128
29680,25,24,3,128
29681,25,24,3,128
29682,25,24,3,128
29683,25,24,3,128
29684,25,24,3,128
29685,25,24,3,128
29686,25,24,3,128
29687,25,24,3,128
29688,25,24,3,128
29689,25,24,3,128
29690,25,24,3,128
29691,25,24,3,128
29692,25,24,3,128
29693,25,24,3,128
29694,25,24,3,128
29695,25,24,3,128
29696,25,24,3,128
29697,25,24,3,128
29698,25,24,3,128
29699,25,24,3,128
29700,25,24,3,128
29701,25,24,3,128
29702,25,24,3,128
29703,25,24,3,128
29704,25,24,3,128
29705,25,24,3,128
29706,25,24,3,128
29707,25,24,3,128
29708,25,24,3,128
29709,25,24,3,128
29710,25,24,3,128
29711,25,24,3,128
29712,25,24,3,128
29713,25,24,3,128
29714,25,24,3,128
29715,25,24,3,128
29716,25,24,3,128
29717,25,24,3,128
29718,25,24,3,128
29719,25,24,3,128
29720,25,24,3,128
29721,25,24,3,128
29722,25,24,3,128
29723,25,24,3,128
29724,25,24,3,128
29725,25,24,3,128
29726,25,24,3,128
29727,25,24,3,128
29728,25,24,3,128
29729,25,24,3,128
29730,25,24,3,128
29731,25,24,3,128
29732,25,24,3,128
29733,25,24,3,128
29734,25,24,3,128
29735,25,24,3,128
29736,25,24,3,128
29737,25,24,3,128
29738,25,24,3,128
29739,25,24,3,128
29740,25,24,3,128
29741,25,24,3,128
29742,25,24,3,128
29743,25,24,3,128
29744,25,24,3,128
29745,25,24,3,128
29746,25,24,3,128
29747,25,24,3,128
29748,25,24,3,128
29749,25,24,3,128
29750,25,24,3,128
29751,25,24,3,128
29752,25,24,3,128
29753,25,24,3,128
29754,25,24,3,128
29755,25,24,3,128
29756,25,24,3,128
29757,25,24,3,128
29758,25,24,3,128
29759,25,24,3,128
29760,25,24,3,128
29761,25,24,3,128
29762,25,24,3,128
29763,25,24,3,128
29764,25,24,3,128
29765,25,24,3,128
29766,25,24,3,128
29767,25,24,3,128
29768,25,24,3,128
29769,25,24,3,128
29770,25,24,3,128
29771,25,24,3,128
29772,25,24,3,128
29773,25,24,3,128
29774,25,24,3,128
29775,25,24,3,128
29776,25,24,3,128
29777,25,24,3,128
29778,25,24,3,128
29779,25,24,3,128
29780,25,24,3,128
29781,25,24,3,128
29782,25,24,3,128
29783,25,24,3,128
29784,25,24,3,128
29785,25,24,3,128
29786,25,24,3,128
29787,25,24,3,128
29788,25,24,3,128
29789,25,24,3,128
29790,25,24,3,128
29791,25,24,3,128
29792,25,24,3,128
29793,25,24,3,128
29794,25,24,3,128
29795,25,24,3,128
29796,25,24,3,128
29797,25,24,3,128
29798,25,24,3,128
29799,25,24,3,128
29800,25,24,3,128
29801,25,24,3,128
29802,25,24,3,128
29803,25,24,3,128
29804,25,24,3,128
29805,25,24,3,128
29806,25,24,3,128
29807,25,24,3,128
29808,25,24,3,128
29809,25,24,3,128
29810,25,24,3,128
29811,25,24,3,128
29812,25,24,3,128
29813,25,24,3,128
29814,25,24,3,128
29815,25,24,5,128
29816,25,24,3,128
29817,25,24,2,128
29818,25,24,3,128
29819,25,24,3,128
29820,25,24,3,128
29821,25,24,3,128
29822,25,24,3,128
29823,25,24,3,128
29824,25,24,3,128
29825,25,24,3,128
29826,25,24,3,128
29827,25,24,3,128
29828,25,24,3,128
29829,25,24,3,128
29830,25,24,3,128
29831,25,24,3,128
29832,25,24,3,128
29833,25,24,3,128
29834,25,24,3,128
29835,25,24,3,128
29836,25,24,3,128
29837,25,24,3,128
29838,25,24,3,128
29839,25,24,3,128
29840,25,24,3,128
29841,25,24,3,128
29842,25,24,3,128
29843,25,24,3,128
29844,25,24,3,128
29845,25,24,3,128
29846,25,24,3,128
29847,25,24,3,128
29848,25,24,3,128
29849,25,24,3,128
29850,25,24,3,128
29851,25,24,3,128
29852,25,24,3,128
29853,25,24,3,128
29854,25,24,3,128
29855,25,24,3,128
29856,25,24,3,128
29857,25,24,3,128
29858,25,24,3,128
29859,25,24,3,128
29860,25,24,3,128
29861,25,24,3,128
29862,25,24,3,128
29863,25,24,3,128
29864,25,24,3,128
29865,25,24,3,128
29866,25,24,3,128
29867,25,24,3,128
29868,25,24,3,128
29869,25,24,3,128
29870,25,24,3,128
29871,25,24,3,128
29872,25,24,3,128
29873,25,24,3,128
29874,25,24,3,128
29875,25,24,3,128
29876,25,24,3,128
29877,25,24,3,128
29878,25,24,3,128
29879,25,24,3,128
29880,25,24,3,128
29881,25,24,3,128
29882,25,24,3,128
29883,25,24,3,128
29884,25,24,3,128
29885,25,24,3,128
29886,25,24,3,128
29887,25,24,3,128
29888,25,24,3,128
29889,25,24,3,128
29890,25,24,3,128
29891,25,24,3,128
29892,25,24,3,128
29893,25,24,3,128
29894,25,24,3,128
29895,25,24,3,128
29896,25,24,3,128
29897,25,24,3,128
29898,25,24,3,128
29899,25,24,3,128
29900,25,24,3,128
29901,25,24,3,128
29902,25,24,3,128
29903,25,24,3,128
29904,25,24,3,128
29905,25,24,3,128
29906,25,24,3,128
29907,25,24,3,128
29908,25,24,3,128
29909,25,24,3,128
29910,25,24,3,128
29911,25,24,3,128
29912,25,24,3,128
29913,25,24,3,128
29914,25,24,3,128
29915,25,24,3,128
29916,25,24,3,128
29917,25,24,3,128
29918,25,24,3,128
29919,25,24,3,128
29920,25,24,3,128
29921,25,24,3,128
29922,25,24,3,128
29923,25,24,3,128
29924,25,24,3,128
29925,25,24,3,128
29926,25,24,3,128
29927,25,24,3,128
29928,25,24,3,128
29929,25,24,3,128
29930,25,24,3,128
29931,25,24,3,128
29932,25,24,3,128
29933,25,24,3,128
29934,25,24,3,128
29935,25,24,3,128
29936,25,24,3,128
29937,25,24,3,128
29938,25,24,3,128
29939,25,24,3,128
29940,25,24,3,128
29941,25,24,3,128
29942,25,24,3,128
29943,25,24,3,128
29944,25,24,3,128
29945,25,24,3,128
29946,25,24,3,128
29947,25,24,3,128
29948,25,24,3,128
29949,25,24,3,128
29950,25,24,3,128
29951,25,24,3,128
29952,25,24,3,128
29953,25,24,3,128
29954,25,24,3,128
29955,25,24,3,128
29956,25,24,3,128
29957,25,24,3,128
29958,25,24,3,128
29959,25,24,3,128
29960,25,24,3,128
29961,25,24,3,128
29962,25,24,3,128
29963,25,24,3,128
29964,25,24,3,128
29965,25,24,3,128
29966,25,24,3,128
29967,25,24,3,128
29968,25,24,3,128
29969,25,24,3,128
29970,25,24,3,128
29971,25,24,3,128
29972,25,24,3,128
29973,25,24,3,128
29974,25,24,3,128
29975,25,24,3,128
29976,25,24,3,128
29977,25,24,3,128
29978,25,24,3,128
29979,25,24,3,128
29980,25,24,3,128
29981,25,24,3,128
29982,25,24,3,128
29983,25,24,3,128
29984,25,24,3,128
29985,25,24,3,128
29986,25,24,3,128
29987,25,24,3,128
29988,25,24,3,128
29989,25,24,3,128
29990,25,24,3,128
29991,25,24,3,128
29992,25,24,3,128
29993,25,24,3,128
29994,25,24,3,128
29995,25,24,3,128
29996,25,24,3,128
29997,25,24,3,128
29998,25,24,3,128
29999,25,24,3,128
30000,25,24,3,128
30001,25,24,3,128
30002,25,24,3,128
30003,25,24,3,128
30004,25,24,3,128
30005,25,24,3,128
30006,25,24,3,128
30007,25,24,3,128
30008,25,24,3,128
30009,25,24,3,128
30010,25,24,3,128
30011,25,24,3,128
30012,25,24,3,128
30013,25,24,3,128
30014,25,24,3,128
30015,25,24,3,128
30016,25,24,3,128
30017,25,24,3,128
30018,25,24,3,128
30019,25,24,3,128
30020,25,24,3,128
30021,25,24,3,128
30022,25,24,3,128
30023,25,24,3,128
30024,25,24,3,128
30025,25,24,3,128
30026,25,24,3,128
30027,25,24,3,128
30028,25,24,3,128
30029,25,24,3,128
30030,25,24,3,128
30031,25,24,3,128
30032,25,24,3,128
30033,25,24,3,128
30034,25,24,3,128
30035,25,24,3,128
30036,25,24,3,128
30037,25,24,3,128
30038,25,24,3,128
30039,25,24,3,128
30040,25,24,1,53
30041,25,24,3,128
30042,25,24,3,128
30043,25,24,3,128
30044,25,24,3,128
30045,25,24,3,128
30046,25,24,3,128
30047,25,24,3,128
30048,25,24,3,128
30049,25,24,3,128
30050,25,24,3,128
30051,25,24,3,128
30052,25,24,3,128
30053,25,24,3,128
30054,25,24,3,128
30055,25,24,3,128
30056,25,24,3,128
30057,25,24,3,128
30058,25,24,3,128
30059,25,24,3,128
30060,25,24,3,128
30061,25,24,3,128
30062,25,24,3,128
30063,25,24,3,128
30064,25,24,3,128
30065,25,24,3,128
30066,25,24,3,128
30067,25,24,3,128
30068,25,24,3,128
30069,25,24,3,128
30070,25,24,3,128
30071,25,24,3,128
30072,25,24,3,128
30073,25,24,3,128
30074,25,24,3,128
30075,25,24,3,128
30076,25,24,3,128
30077,25,24,3,128
30078,25,24,3,128
30079,25,24,3,128
