,MCS,TBS,SegmentsNumber,PacketSize
16475,20,24,3,67
16476,20,24,3,74
16477,20,24,3,79
16478,20,116,3,75
16479,20,24,3,73
16480,20,24,3,70
16481,20,24,3,80
16482,20,24,3,79
16483,20,24,3,76
16484,20,24,3,62
16485,20,24,3,60
16486,20,24,3,61
16487,20,24,3,63
16488,20,24,3,76
16489,20,24,3,72
16490,20,24,3,63
16491,20,116,3,79
16492,20,24,4,81
16493,20,24,3,53
16494,20,24,3,74
16495,20,24,3,76
16496,20,24,3,65
16497,20,24,3,77
16498,20,24,3,69
16499,20,24,3,74
16500,20,24,3,73
16501,20,24,3,62
16502,20,24,3,77
16503,20,24,3,69
16504,20,24,4,82
16505,20,24,3,65
16506,20,24,3,60
16507,20,24,3,72
16508,20,24,3,63
16509,20,24,3,75
16510,20,24,4,82
16511,20,24,3,78
16512,20,24,3,78
16513,20,24,3,68
16514,20,24,3,61
16515,20,116,3,58
16516,20,24,3,77
16517,20,24,3,64
16518,20,24,3,66
16519,20,24,3,78
16520,20,24,3,61
16521,20,24,3,76
16522,20,24,3,75
16523,20,24,3,77
16524,20,24,3,54
16525,20,24,3,80
16526,20,24,3,54
16527,20,116,3,78
16528,20,24,4,81
16529,20,24,4,83
16530,20,24,3,77
16531,20,24,3,64
16532,20,24,4,82
16533,20,24,3,78
16534,20,24,3,80
16535,20,24,3,78
16536,20,24,3,80
16537,20,24,3,55
16538,20,24,3,79
16539,20,116,3,79
16540,20,24,3,77
16541,20,24,3,69
16542,20,24,3,57
16543,20,24,4,86
16544,20,24,3,60
16545,20,24,3,60
16546,20,116,3,73
16547,20,24,3,59
16548,20,24,3,76
16549,20,24,4,83
16550,20,24,3,61
16551,20,24,4,83
16552,20,24,3,76
16553,20,24,3,67
16554,20,24,3,66
16555,20,24,3,62
16556,20,24,4,85
16557,20,24,3,76
16558,20,24,3,62
16559,20,24,3,79
16560,20,116,3,75
16561,20,24,3,71
16562,20,24,3,70
16563,20,24,3,79
16564,20,24,3,67
16565,20,24,3,60
16566,20,24,3,73
16567,20,24,3,79
16568,20,24,3,79
16569,20,24,3,62
16570,20,24,3,74
16571,20,24,3,61
16572,20,116,3,54
16573,20,24,3,77
16574,20,24,3,75
16575,20,24,3,65
16576,20,24,3,77
16577,20,24,3,62
16578,20,24,3,65
16579,20,24,3,62
16580,20,24,3,61
16581,20,24,3,66
16582,20,24,3,63
16583,20,24,3,77
16584,20,116,3,74
16585,20,24,3,78
16586,20,24,3,62
16587,20,24,3,67
16588,20,24,3,61
16589,20,24,3,76
16590,20,24,3,62
16591,20,24,3,76
16592,20,24,3,76
16593,20,24,3,77
16594,20,24,3,61
16595,20,24,3,77
16596,20,24,3,80
16597,20,24,3,75
16598,20,24,3,77
16599,20,24,3,77
16600,20,24,4,82
16601,20,24,4,81
16602,20,24,3,70
16603,20,24,3,80
16604,20,24,3,80
16605,20,24,3,63
16606,20,24,3,75
16607,20,24,3,69
16608,20,24,3,61
16609,20,24,3,73
16610,20,24,3,68
16611,20,24,3,79
16612,20,24,3,69
16613,20,24,3,80
16614,20,24,3,80
16615,20,24,4,81
16616,20,24,3,63
16617,20,24,3,58
16618,20,24,4,82
16619,20,116,1,75
16620,20,24,3,66
16621,20,24,3,63
16622,20,24,3,69
16623,20,116,3,77
16624,20,24,3,78
16625,20,24,3,70
16626,20,24,3,72
16627,20,24,3,78
16628,20,24,3,63
16629,20,24,3,74
16630,20,24,4,81
16631,20,24,4,82
16632,20,24,3,77
16633,20,24,3,75
16634,20,24,3,79
16635,20,24,3,49
16636,20,24,3,77
16637,20,24,4,82
16638,20,24,3,75
16639,20,24,4,82
16640,20,24,3,79
16641,20,24,3,75
16642,20,116,3,68
16643,20,24,3,79
16644,20,24,3,62
16645,20,24,3,52
16646,20,24,3,78
16647,20,24,3,67
16648,20,24,4,82
16649,20,24,3,67
16650,20,24,3,64
16651,20,24,3,76
16652,20,24,3,60
16653,20,24,3,64
16654,20,116,3,73
16655,20,24,3,69
16656,20,24,3,67
16657,20,24,3,78
16658,20,24,3,80
16659,20,24,3,59
16660,20,24,3,78
16661,20,24,3,72
16662,20,24,3,75
16663,20,24,3,76
16664,20,24,3,55
16665,20,24,3,61
16666,20,116,3,76
16667,20,24,3,74
16668,20,24,3,64
16669,20,24,3,76
16670,20,24,3,55
16671,20,24,3,75
16672,20,24,3,69
16673,20,24,4,82
16674,20,24,3,74
16675,20,24,3,75
16676,20,24,3,67
16677,20,24,3,79
16678,20,116,3,67
16679,20,24,4,81
16680,20,24,3,72
16681,20,24,3,77
16682,20,24,3,52
16683,20,24,3,80
16684,20,24,3,78
16685,20,24,3,74
16686,20,24,3,74
16687,20,24,3,57
16688,20,24,3,76
16689,20,24,3,77
16690,20,116,3,72
16691,20,24,3,76
16692,20,24,3,78
16693,20,24,3,79
16694,20,24,3,65
16695,20,24,3,75
16696,20,24,3,57
16697,20,24,3,80
16698,20,24,3,73
16699,20,24,3,77
16700,20,24,3,63
16701,20,24,3,76
16702,20,24,3,69
16703,20,24,3,61
16704,20,24,3,76
16705,20,24,3,77
16706,20,24,4,86
16707,20,24,3,70
16708,20,24,4,83
16709,20,24,3,63
16710,20,24,3,71
16711,20,24,3,75
16712,20,24,3,77
16713,20,24,3,80
16714,20,24,3,59
16715,20,24,3,79
16716,20,116,4,82
16717,20,24,3,74
16718,20,24,3,70
16719,20,24,3,68
16720,20,24,3,61
16721,20,24,3,61
16722,20,24,3,62
16723,20,24,3,79
16724,20,24,3,77
16725,20,24,4,81
16726,20,24,3,77
16727,20,24,3,78
16728,20,24,3,63
16729,20,24,3,74
16730,20,24,3,83
16731,20,24,3,79
16732,20,24,3,76
16733,20,24,3,61
16734,20,24,3,64
16735,20,24,3,69
16736,20,24,3,77
16737,20,24,3,62
16738,20,24,3,66
16739,20,24,3,76
16740,20,24,4,82
16741,20,116,4,86
16742,20,24,3,68
16743,20,24,3,62
16744,20,24,3,72
16745,20,24,3,72
16746,20,24,4,83
16747,20,24,4,85
16748,20,24,3,75
16749,20,24,3,75
16750,20,24,3,62
16751,20,24,3,69
16752,20,24,3,77
16753,20,24,3,59
16754,20,24,3,67
16755,20,24,3,76
16756,20,24,4,81
16757,20,24,3,63
16758,20,24,3,79
16759,20,24,3,67
16760,20,24,4,81
16761,20,24,3,69
16762,20,24,3,73
16763,20,24,3,56
16764,20,24,3,74
16765,20,24,3,65
16766,20,24,4,82
16767,20,24,3,73
16768,20,24,3,80
16769,20,24,4,82
16770,20,24,3,80
16771,20,24,3,76
16772,20,24,3,77
16773,20,24,3,80
16774,20,24,3,58
16775,20,24,3,74
16776,20,24,3,71
16777,20,24,3,77
16778,20,24,3,61
16779,20,24,3,68
16780,20,24,3,76
16781,20,24,3,73
16782,20,24,3,60
16783,20,24,3,61
16784,20,24,3,58
16785,20,24,3,77
16786,20,24,3,77
16787,20,24,3,71
16788,20,24,3,74
16789,20,24,3,73
16790,20,24,3,57
16791,20,24,3,72
16792,20,24,3,80
16793,20,24,3,61
16794,20,24,3,57
16795,20,24,3,67
16796,20,24,3,72
16797,20,24,3,61
16798,20,24,3,75
16799,20,24,3,79
16800,20,24,3,60
16801,20,24,4,81
16802,20,24,4,82
16803,20,24,3,64
16804,20,24,3,62
16805,20,24,3,76
16806,20,24,3,76
16807,20,24,3,59
16808,20,24,3,78
16809,20,24,3,75
16810,20,24,4,81
16811,20,24,3,74
16812,20,24,3,73
16813,20,24,3,61
16814,20,24,4,84
16815,20,24,3,59
16816,20,24,3,65
16817,20,24,3,68
16818,20,24,3,62
16819,20,24,3,71
16820,20,24,3,71
16821,20,24,3,73
16822,20,24,3,66
16823,20,24,3,60
16824,20,24,3,61
16825,20,24,3,75
16826,20,24,3,72
16827,20,24,3,57
16828,20,24,3,66
16829,20,24,3,76
16830,20,24,3,62
16831,20,24,3,56
16832,20,24,3,57
16833,20,24,3,61
16834,20,24,3,66
16835,20,24,3,80
16836,20,24,3,80
16837,20,24,3,75
16838,20,24,3,73
16839,20,24,3,65
16840,20,24,3,59
16841,20,24,3,78
16842,20,24,3,60
16843,20,24,3,65
16844,20,24,3,72
16845,20,24,3,80
16846,20,24,3,59
16847,20,24,3,69
16848,20,24,3,74
16849,20,24,3,80
16850,20,24,3,76
16851,20,24,3,60
16852,20,24,3,76
16853,20,24,3,56
16854,20,24,3,61
16855,20,24,4,81
16856,20,24,3,72
16857,20,24,3,69
16858,20,24,3,60
16859,20,24,3,75
16860,20,24,4,83
16861,20,24,4,82
16862,20,24,3,63
16863,20,24,4,82
16864,20,24,3,79
16865,20,24,4,86
16866,20,24,4,82
16867,20,24,3,76
16868,20,24,3,78
16869,20,24,3,63
16870,20,24,3,65
16871,20,24,3,72
16872,20,24,3,77
16873,20,24,3,59
16874,20,24,3,54
16875,20,24,3,78
16876,20,24,4,81
16877,20,24,3,80
16878,20,24,3,74
16879,20,24,3,75
16880,20,24,3,76
16881,20,24,3,62
16882,20,24,3,73
16883,20,24,3,50
16884,20,24,3,78
16885,20,24,3,79
16886,20,24,3,75
16887,20,24,3,75
16888,20,24,3,78
16889,20,24,3,78
16890,20,24,4,82
16891,20,24,3,76
16892,20,24,3,60
16893,20,24,3,77
16894,20,24,3,61
16895,20,24,3,75
16896,20,24,3,72
16897,20,24,4,81
16898,20,24,3,65
16899,20,24,3,76
16900,20,24,3,79
16901,20,24,3,77
16902,20,24,3,66
16903,20,24,3,63
16904,20,24,3,73
16905,20,24,3,80
16906,20,24,3,76
16907,20,24,3,80
16908,20,24,3,62
16909,20,24,3,79
16910,20,24,3,79
16911,20,24,4,81
16912,20,24,3,80
16913,20,24,4,82
16914,20,24,3,77
16915,20,24,3,59
16916,20,24,3,74
16917,20,24,4,82
16918,20,24,3,60
16919,20,24,3,79
16920,20,24,3,70
16921,20,24,3,63
16922,20,24,3,80
16923,20,24,3,74
16924,20,24,3,74
16925,20,24,3,72
16926,20,24,3,61
16927,20,24,3,80
16928,20,24,3,78
16929,20,24,3,78
16930,20,24,3,65
16931,20,24,3,67
16932,20,24,3,76
16933,20,24,3,76
16934,20,24,4,82
16935,20,24,3,68
16936,20,24,3,78
16937,20,24,3,74
16938,20,24,3,62
16939,20,24,3,58
16940,20,24,3,74
16941,20,24,3,73
16942,20,24,3,72
16943,20,24,3,75
16944,20,24,3,77
16945,20,24,3,78
16946,20,24,3,73
16947,20,24,3,59
16948,20,24,3,79
16949,20,24,3,80
16950,20,24,3,65
16951,20,24,3,72
16952,20,24,4,82
16953,20,24,3,77
16954,20,24,3,65
16955,20,24,4,85
16956,20,24,3,77
16957,20,24,4,81
16958,20,24,3,76
16959,20,24,3,67
16960,20,24,3,72
16961,20,24,3,70
16962,20,24,3,77
16963,20,24,3,76
16964,20,24,3,78
16965,20,24,3,77
16966,20,24,3,79
16967,20,24,3,75
16968,20,24,3,61
16969,20,24,3,76
16970,20,24,3,79
16971,20,24,3,68
16972,20,24,3,65
16973,20,24,3,65
16974,20,24,3,78
16975,20,24,3,64
16976,20,24,3,64
16977,20,24,3,76
16978,20,24,3,64
16979,20,24,3,54
16980,20,24,3,71
16981,20,24,3,59
16982,20,24,3,63
16983,20,24,3,62
16984,20,24,3,72
16985,20,24,3,76
16986,20,24,3,59
16987,20,24,3,74
16988,20,24,3,79
16989,20,24,3,55
16990,20,24,3,61
16991,20,24,1,66
16992,20,24,3,74
16993,20,24,3,76
16994,20,24,4,85
16995,20,24,3,63
16996,20,24,3,65
16997,20,24,3,63
16998,20,24,3,61
16999,20,24,3,79
17000,20,24,3,67
17001,20,24,3,75
17002,20,24,4,83
17003,20,24,3,73
17004,20,24,3,75
17005,20,24,3,61
17006,20,24,3,73
17007,20,24,3,63
17008,20,24,3,76
17009,20,24,3,80
17010,20,24,3,75
17011,20,24,3,73
17012,20,24,3,61
17013,20,24,3,76
17014,20,24,4,83
17015,20,24,3,63
17016,20,24,3,61
17017,20,24,3,73
17018,20,24,3,72
17019,20,24,3,68
17020,20,24,3,80
17021,20,24,3,65
17022,20,24,3,58
17023,20,24,3,60
17024,20,24,3,80
17025,20,24,3,65
17026,20,24,4,82
17027,20,24,4,81
17028,20,24,4,82
17029,20,24,3,78
17030,20,24,3,71
17031,20,24,3,80
17032,20,24,3,77
17033,20,24,3,61
17034,20,24,3,73
17035,20,24,3,80
17036,20,24,3,72
17037,20,24,3,76
17038,20,24,4,86
17039,20,24,3,69
17040,20,24,3,74
17041,20,24,3,77
17042,20,24,4,81
17043,20,24,3,77
17044,20,24,3,73
17045,20,24,3,57
17046,20,24,3,74
17047,20,24,3,63
17048,20,24,3,75
17049,20,24,3,59
17050,20,24,3,71
17051,20,24,3,76
17052,20,24,3,63
17053,20,24,3,77
17054,20,24,3,79
17055,20,24,3,79
17056,20,24,3,74
17057,20,24,3,65
17058,20,24,3,60
17059,20,24,3,73
17060,20,24,1,61
17061,20,24,3,78
17062,20,24,3,78
17063,20,24,3,61
17064,20,24,3,80
17065,20,24,3,73
17066,20,24,3,62
17067,20,24,3,76
17068,20,24,3,72
17069,20,24,3,77
17070,20,24,3,73
17071,20,24,3,59
17072,20,24,3,67
17073,20,24,3,67
17074,20,24,3,65
17075,20,24,3,74
17076,20,24,3,77
17077,20,24,3,77
17078,20,24,3,70
17079,20,24,3,63
17080,20,24,3,80
17081,20,24,2,54
17082,20,24,3,80
17083,20,24,3,78
17084,20,24,3,74
17085,20,24,3,70
17086,20,24,4,82
17087,20,24,3,78
17088,20,24,3,80
17089,20,24,3,74
17090,20,24,3,62
17091,20,24,3,81
17092,20,24,1,83
17093,20,24,3,71
17094,20,24,3,79
17095,20,24,3,77
17096,20,24,3,73
17097,20,24,3,78
17098,20,24,3,77
17099,20,24,3,80
17100,20,24,3,79
17101,20,24,3,64
17102,20,24,3,80
17103,20,24,4,83
17104,20,24,3,75
17105,20,24,3,72
17106,20,24,3,63
17107,20,24,3,58
17108,20,24,4,84
17109,20,24,4,83
17110,20,24,3,62
17111,20,24,3,66
17112,20,24,3,70
17113,20,24,3,78
17114,20,24,3,58
17115,20,24,3,78
17116,20,24,3,73
17117,20,24,3,76
17118,20,24,3,79
17119,20,24,3,54
17120,20,24,3,60
17121,20,24,3,59
17122,20,24,3,79
17123,20,24,3,76
17124,20,24,3,80
17125,20,24,3,62
17126,20,24,3,67
17127,20,24,3,55
17128,20,24,3,75
17129,20,24,3,77
17130,20,24,3,71
17131,20,24,3,65
17132,20,24,3,76
17133,20,24,3,77
17134,20,24,3,74
17135,20,24,3,58
17136,20,24,3,78
17137,20,24,3,63
17138,20,24,3,59
17139,20,24,3,58
17140,20,24,3,75
17141,20,24,3,62
17142,20,24,3,78
17143,20,24,3,58
17144,20,24,3,71
17145,20,24,3,65
17146,20,24,3,62
17147,20,24,3,62
17148,20,24,3,64
17149,20,24,3,62
17150,20,24,3,78
17151,20,24,4,81
17152,20,24,4,86
17153,20,24,3,56
17154,20,24,3,74
17155,20,24,3,78
17156,20,24,3,79
17157,20,24,3,75
17158,20,24,3,73
17159,20,24,3,78
17160,20,24,3,62
17161,20,24,3,71
17162,20,24,3,75
17163,20,24,3,59
17164,20,24,3,78
17165,20,24,3,59
17166,20,24,3,75
17167,20,24,3,74
17168,20,24,3,73
17169,20,24,3,60
17170,20,24,3,79
17171,20,76,2,76
17172,20,24,3,68
17173,20,24,3,63
17174,20,24,3,58
17175,20,24,4,82
17176,20,24,3,69
17177,20,24,3,73
17178,20,24,3,60
17179,20,24,3,75
17180,20,24,3,80
17181,20,24,4,83
17182,20,24,3,65
17183,20,24,3,67
17184,20,24,3,63
17185,20,24,3,77
17186,20,24,3,78
17187,20,24,3,74
17188,20,24,3,76
17189,20,24,4,81
17190,20,24,3,64
17191,20,24,3,76
17192,20,24,3,77
17193,20,24,3,70
17194,20,24,3,78
17195,20,24,3,66
17196,20,24,3,70
17197,20,24,3,63
17198,20,24,3,72
17199,20,24,3,63
17200,20,24,4,81
17201,20,24,4,81
17202,20,24,3,66
17203,20,24,3,72
17204,20,24,3,79
17205,20,24,3,64
17206,20,24,3,72
17207,20,24,3,60
17208,20,24,3,78
17209,20,24,4,83
17210,20,24,3,62
17211,20,24,3,80
17212,20,24,3,76
17213,20,24,4,82
17214,20,24,3,59
17215,20,24,3,74
17216,20,24,3,78
17217,20,24,3,74
17218,20,24,3,65
17219,20,24,3,78
17220,20,24,3,72
17221,20,24,3,63
17222,20,24,3,75
17223,20,24,3,61
17224,20,24,3,75
17225,20,24,3,69
17226,20,24,3,66
17227,20,24,3,70
17228,20,24,4,84
17229,20,24,3,67
17230,20,24,3,76
17231,20,24,3,63
17232,20,24,3,80
17233,20,24,3,80
17234,20,24,4,81
17235,20,24,3,65
17236,20,24,3,53
17237,20,24,3,79
17238,20,24,3,62
17239,20,24,3,71
17240,20,24,3,62
17241,20,24,3,66
17242,20,24,3,58
17243,20,24,3,80
17244,20,24,3,60
17245,20,24,3,74
17246,20,24,4,78
17247,20,63,2,53
17248,20,24,3,57
17249,20,24,3,76
17250,20,24,3,59
17251,20,24,3,78
17252,20,24,3,72
17253,20,24,4,81
17254,20,24,3,62
17255,20,24,3,74
17256,20,24,3,60
17257,20,24,3,75
17258,20,24,4,82
17259,20,24,3,66
17260,20,24,3,64
17261,20,24,3,67
17262,20,24,3,65
17263,20,24,3,78
17264,20,24,4,81
17265,20,24,3,57
17266,20,24,3,77
17267,20,24,3,73
17268,20,24,3,79
17269,20,24,3,65
17270,20,24,4,86
17271,20,24,3,55
17272,20,24,3,78
17273,20,24,3,76
17274,20,24,3,64
17275,20,24,3,80
17276,20,24,3,80
17277,20,24,4,81
17278,20,24,3,75
17279,20,24,3,56
17280,20,24,4,81
17281,20,24,3,61
17282,20,24,3,68
17283,20,24,4,81
17284,20,24,3,52
17285,20,24,4,82
17286,20,24,3,77
17287,20,24,3,78
17288,20,24,3,70
17289,20,24,3,77
17290,20,24,3,59
17291,20,24,3,77
17292,20,24,3,64
17293,20,24,3,76
17294,20,24,4,84
17295,20,24,3,80
17296,20,24,3,76
17297,20,24,3,57
17298,20,24,3,76
17299,20,24,3,79
17300,20,24,4,81
17301,20,24,3,76
17302,20,24,3,79
17303,20,24,4,82
17304,20,24,3,61
17305,20,24,3,63
17306,20,24,3,77
17307,20,24,3,79
17308,20,24,3,74
17309,20,24,3,79
17310,20,24,4,83
17311,20,24,3,78
17312,20,24,3,79
17313,20,24,3,80
17314,20,24,3,74
17315,20,24,3,79
17316,20,24,3,79
17317,20,24,3,66
17318,20,24,3,70
17319,20,24,3,77
17320,20,24,3,73
17321,20,24,3,68
17322,20,24,3,76
17323,20,24,3,65
17324,20,24,3,77
17325,20,24,3,61
17326,20,24,3,76
17327,20,24,3,78
17328,20,24,3,78
17329,20,24,3,80
17330,20,24,3,74
17331,20,24,3,58
17332,20,24,3,57
17333,20,24,3,79
17334,20,24,4,83
17335,20,24,3,78
17336,20,24,3,77
17337,20,24,3,61
17338,20,24,3,78
17339,20,24,3,69
17340,20,24,3,74
17341,20,24,3,75
17342,20,24,3,64
17343,20,24,3,74
17344,20,24,3,65
17345,20,24,3,71
17346,20,24,3,79
17347,20,24,3,77
17348,20,24,3,79
17349,20,24,4,83
17350,20,24,3,61
17351,20,24,3,75
17352,20,24,4,84
17353,20,24,3,80
17354,20,24,4,81
17355,20,24,3,76
17356,20,24,3,71
17357,20,24,3,72
17358,20,24,3,79
17359,20,24,3,80
17360,20,24,3,79
17361,20,24,3,79
17362,20,24,4,81
17363,20,24,3,77
17364,20,24,3,74
17365,20,24,4,81
17366,20,24,3,78
17367,20,24,3,70
17368,20,24,3,75
17369,20,24,3,75
17370,20,24,3,78
17371,20,24,3,59
17372,20,24,3,76
17373,20,24,3,76
17374,20,24,3,64
17375,20,24,4,83
17376,20,24,3,75
17377,20,24,3,77
17378,20,24,3,75
17379,20,24,4,83
17380,20,24,4,84
17381,20,24,3,66
17382,20,24,3,75
17383,20,24,3,63
17384,20,24,4,83
17385,20,24,3,73
17386,20,24,3,59
17387,20,24,3,80
17388,20,24,3,62
17389,20,24,3,76
17390,20,24,3,51
17391,20,24,3,74
17392,20,24,3,58
17393,20,24,4,84
17394,20,24,3,77
17395,20,24,3,60
17396,20,24,3,63
17397,20,24,3,62
17398,20,24,3,56
17399,20,24,3,70
17400,20,24,3,65
17401,20,24,3,67
17402,20,24,3,76
17403,20,24,3,74
17404,20,24,3,70
17405,20,24,3,55
17406,20,24,3,57
17407,20,24,4,85
17408,20,24,3,80
17409,20,24,3,68
17410,20,24,3,77
17411,20,24,3,79
17412,20,24,4,82
17413,20,24,3,73
17414,20,24,3,61
17415,20,24,3,76
17416,20,24,3,59
17417,20,24,3,79
17418,20,24,3,65
17419,20,116,3,77
17420,20,24,3,59
17421,20,24,3,76
17422,20,24,3,62
17423,20,24,4,81
17424,20,24,3,80
17425,20,24,3,78
17426,20,24,4,81
17427,20,24,3,61
17428,20,24,3,63
17429,20,24,3,70
17430,20,24,3,80
17431,20,116,3,58
17432,20,24,4,81
17433,20,24,3,64
17434,20,24,3,62
17435,20,24,3,69
17436,20,24,3,55
17437,20,24,3,77
17438,20,24,3,61
17439,20,24,3,75
17440,20,24,3,68
17441,20,24,3,78
17442,20,24,3,80
17443,20,116,3,80
17444,20,24,3,61
17445,20,24,3,76
17446,20,24,4,82
17447,20,24,3,61
17448,20,24,3,77
17449,20,24,4,82
17450,20,24,3,67
17451,20,24,3,79
17452,20,24,3,80
17453,20,24,3,80
17454,20,24,3,61
17455,20,24,3,76
17456,20,24,3,78
17457,20,24,4,81
17458,20,24,3,76
17459,20,24,3,68
17460,20,24,4,82
17461,20,24,3,78
17462,20,24,4,82
17463,20,24,3,64
17464,20,116,3,56
17465,20,24,3,77
17466,20,24,3,80
17467,20,24,3,60
17468,20,24,4,85
17469,20,24,3,75
17470,20,24,3,62
17471,20,24,4,84
17472,20,24,3,76
17473,20,24,3,78
17474,20,24,4,82
17475,20,24,3,80
17476,20,24,3,62
17477,20,24,3,77
17478,20,24,3,74
17479,20,24,4,84
17480,20,24,3,63
17481,20,24,3,78
17482,20,24,3,67
17483,20,24,1,85
17484,20,24,3,75
17485,20,24,3,77
17486,20,24,4,83
17487,20,24,3,76
17488,20,24,3,80
17489,20,24,3,70
17490,20,24,3,78
17491,20,24,4,81
17492,20,24,3,79
17493,20,24,3,57
17494,20,24,3,56
17495,20,24,3,73
17496,20,24,3,79
17497,20,24,3,77
17498,20,24,3,72
17499,20,24,3,68
17500,20,24,3,59
17501,20,24,3,56
17502,20,24,3,74
17503,20,24,3,71
17504,20,24,3,77
17505,20,24,3,73
17506,20,24,3,70
17507,20,24,3,79
17508,20,24,4,83
17509,20,24,3,59
17510,20,24,3,56
17511,20,24,3,63
17512,20,24,3,67
17513,20,24,3,58
17514,20,24,3,73
17515,20,24,3,58
17516,20,24,3,72
17517,20,24,4,83
17518,20,24,3,69
17519,20,24,4,82
17520,20,24,3,63
17521,20,24,3,61
17522,20,24,4,86
17523,20,24,3,76
17524,20,24,3,79
17525,20,24,3,61
17526,20,24,4,81
17527,20,24,3,60
17528,20,24,3,74
17529,20,24,3,63
17530,20,24,3,59
17531,20,24,3,56
17532,20,24,3,58
17533,20,24,3,55
17534,20,24,3,76
17535,20,24,4,82
17536,20,24,3,58
17537,20,24,3,61
17538,20,24,4,82
17539,20,24,3,66
17540,20,24,3,72
17541,20,24,4,83
17542,20,24,3,59
17543,20,24,3,80
17544,20,24,3,56
17545,20,24,3,79
17546,20,24,3,55
17547,20,24,3,60
17548,20,24,3,77
17549,20,24,3,55
17550,20,24,3,78
17551,20,24,3,75
17552,20,24,3,73
17553,20,24,3,55
17554,20,24,3,60
17555,20,116,3,66
17556,20,24,3,62
17557,20,24,3,73
17558,20,24,4,81
17559,20,24,3,77
17560,20,24,3,75
17561,20,24,3,66
17562,20,24,4,82
17563,20,24,3,55
17564,20,24,3,58
17565,20,24,3,76
17566,20,24,3,59
17567,20,116,3,80
17568,20,24,3,77
17569,20,24,3,68
17570,20,24,3,73
17571,20,24,3,73
17572,20,24,3,69
17573,20,24,3,75
17574,20,24,3,66
17575,20,24,3,74
17576,20,24,3,76
17577,20,24,3,71
17578,20,24,3,64
17579,20,116,3,60
17580,20,24,3,71
17581,20,24,4,83
17582,20,24,3,76
17583,20,24,3,57
17584,20,24,3,62
17585,20,24,3,75
17586,20,24,3,70
17587,20,24,3,66
17588,20,24,3,75
17589,20,24,3,68
17590,20,24,3,74
17591,20,24,3,78
17592,20,24,4,82
17593,20,24,3,79
17594,20,24,3,79
17595,20,116,3,74
17596,20,24,3,71
17597,20,24,3,80
17598,20,24,3,78
17599,20,24,3,77
17600,20,24,3,63
17601,20,24,3,77
17602,20,116,3,74
17603,20,24,3,75
17604,20,24,3,63
17605,20,24,3,65
17606,20,24,3,80
17607,20,24,3,65
17608,20,24,3,79
17609,20,24,3,79
17610,20,24,3,70
17611,20,24,3,78
17612,20,24,3,76
17613,20,24,3,76
17614,20,116,3,74
17615,20,24,3,66
17616,20,24,3,79
17617,20,24,3,56
17618,20,24,3,77
17619,20,24,3,76
17620,20,24,3,73
17621,20,24,3,64
17622,20,24,3,67
17623,20,24,3,56
17624,20,24,3,78
17625,20,24,3,76
17626,20,24,3,74
17627,20,24,3,77
17628,20,24,3,72
17629,20,24,3,76
17630,20,24,3,66
17631,20,24,3,76
17632,20,24,3,78
17633,20,24,3,73
17634,20,24,3,76
17635,20,24,3,73
17636,20,24,3,64
17637,20,24,3,70
17638,20,24,3,75
17639,20,24,4,84
17640,20,24,3,76
17641,20,24,3,62
17642,20,24,3,60
17643,20,24,3,78
17644,20,24,3,71
17645,20,24,3,76
17646,20,24,3,64
17647,20,24,3,77
17648,20,24,4,81
17649,20,24,3,65
17650,20,24,3,57
17651,20,24,3,76
17652,20,24,3,76
17653,20,24,3,62
17654,20,24,3,78
17655,20,24,3,77
17656,20,24,3,73
17657,20,24,4,82
17658,20,24,3,63
17659,20,24,3,78
17660,20,24,4,82
17661,20,24,4,83
17662,20,24,3,76
17663,20,24,3,55
17664,20,24,3,78
17665,20,24,3,74
17666,20,24,3,80
17667,20,24,3,79
17668,20,24,4,82
17669,20,24,3,76
17670,20,24,3,60
17671,20,24,3,79
17672,20,24,3,80
17673,20,24,3,79
17674,20,24,3,75
17675,20,24,3,76
17676,20,24,3,72
17677,20,24,3,65
17678,20,24,3,76
17679,20,24,3,75
17680,20,24,3,76
17681,20,24,3,79
17682,20,24,3,73
17683,20,24,3,57
17684,20,24,3,80
17685,20,116,3,56
17686,20,24,3,62
17687,20,24,3,70
17688,20,24,4,81
17689,20,24,3,79
17690,20,24,3,65
17691,20,24,3,80
17692,20,24,3,79
17693,20,24,3,77
17694,20,24,3,57
17695,20,24,3,75
17696,20,24,3,56
17697,20,116,3,75
17698,20,24,4,81
17699,20,24,3,73
17700,20,24,3,77
17701,20,24,3,80
17702,20,24,3,75
17703,20,24,3,79
17704,20,24,3,76
17705,20,24,3,57
17706,20,24,3,80
17707,20,24,3,59
17708,20,24,3,63
17709,20,24,3,62
17710,20,24,3,74
17711,20,24,3,74
17712,20,24,3,59
17713,20,24,3,74
17714,20,24,3,76
17715,20,24,3,75
17716,20,24,3,77
17717,20,24,3,79
17718,20,24,3,78
17719,20,24,3,73
17720,20,24,3,62
17721,20,24,3,65
17722,20,24,3,79
17723,20,24,3,72
17724,20,24,3,65
17725,20,24,3,73
17726,20,116,3,60
17727,20,24,3,78
17728,20,24,3,62
17729,20,24,3,61
17730,20,24,3,80
17731,20,116,3,73
17732,20,24,3,62
17733,20,24,3,73
17734,20,24,3,70
17735,20,24,3,78
17736,20,24,3,74
17737,20,24,3,80
17738,20,24,3,57
17739,20,24,4,81
17740,20,24,4,81
17741,20,24,3,73
17742,20,24,3,63
17743,20,24,4,84
17744,20,116,3,72
